Actual,Predicted,Top1_Prob,Top1_Class,Top2_Prob,Top2_Class,Top3_Prob,Top3_Class
cat,cat,0.86572343,cat,0.13044591,dog,0.0022435097,bird
frog,frog,0.8481768,frog,0.13841325,cat,0.009981639,dog
horse,deer,0.9983845,deer,0.001385635,cat,9.577883e-05,dog
frog,frog,0.9944489,frog,0.0046310076,cat,0.00047942053,ship
plane,plane,0.99944097,plane,0.0003378235,ship,0.00019728047,bird
horse,deer,0.9935922,deer,0.0039914404,horse,0.0014545914,bird
car,car,0.4930779,car,0.3104845,cat,0.1757675,frog
truck,truck,0.9856436,truck,0.009751225,plane,0.002460013,car
dog,cat,0.7470627,cat,0.123001955,bird,0.09233515,dog
bird,deer,0.7308535,deer,0.16457419,dog,0.07570615,cat
frog,frog,0.7155293,frog,0.19127886,cat,0.05586389,deer
horse,horse,0.70526075,horse,0.2831023,bird,0.008352537,deer
horse,horse,0.9960996,horse,0.003079699,deer,0.00071825087,dog
frog,frog,0.69635266,frog,0.29834217,cat,0.0033326251,dog
dog,dog,0.53680617,dog,0.35888535,cat,0.1023307,deer
truck,cat,0.60563415,cat,0.16563506,frog,0.109723486,truck
car,car,0.9392192,car,0.045590363,ship,0.011460515,cat
dog,cat,0.8536174,cat,0.13975121,dog,0.005330483,deer
frog,cat,0.8063516,cat,0.19164096,frog,0.0015704405,dog
plane,ship,0.38970527,ship,0.3128503,cat,0.19517997,plane
bird,bird,0.8795592,bird,0.062495656,deer,0.030313859,cat
plane,cat,0.4679193,cat,0.21131001,plane,0.16773087,deer
truck,cat,0.5224842,cat,0.23163056,dog,0.13362686,deer
car,ship,0.44434905,ship,0.21384214,cat,0.09694551,frog
ship,ship,0.99989855,ship,7.601764e-05,deer,1.0649888e-05,cat
cat,cat,0.99873215,cat,0.00062562,deer,0.0003406946,frog
dog,dog,0.53571296,dog,0.46338755,cat,0.00042813487,frog
plane,cat,0.5306676,cat,0.3691618,plane,0.07130135,dog
plane,cat,0.79123837,cat,0.10114651,plane,0.064551234,dog
plane,cat,0.8973211,cat,0.03178829,dog,0.027071968,deer
dog,dog,0.9050134,dog,0.09307459,cat,0.0010220226,bird
horse,dog,0.47755322,dog,0.40514556,horse,0.10820844,deer
horse,horse,0.9932632,horse,0.0059113596,deer,0.00045225114,dog
ship,cat,0.4710743,cat,0.31436476,bird,0.17899534,dog
dog,cat,0.66329366,cat,0.32202995,dog,0.007286561,deer
dog,dog,0.5959988,dog,0.40381408,cat,0.00012524001,frog
dog,cat,0.6998874,cat,0.2024824,dog,0.0785524,deer
car,car,0.9961998,car,0.0026210097,ship,0.0005440912,frog
frog,frog,0.9547854,frog,0.026890885,bird,0.0111672785,cat
car,car,0.9920994,car,0.0063145137,ship,0.0005228036,truck
dog,dog,0.8931638,dog,0.10613984,cat,0.00024049186,frog
car,cat,0.9816103,cat,0.0059093246,bird,0.0034492563,dog
plane,plane,0.99570066,plane,0.0039398,cat,0.00029641512,deer
frog,cat,0.9468163,cat,0.020017367,frog,0.016448345,deer
bird,cat,0.9536873,cat,0.024098221,bird,0.012737811,deer
cat,cat,0.99985456,cat,0.000105450184,dog,1.6324666e-05,frog
bird,bird,0.8979493,bird,0.07812191,dog,0.013461251,cat
car,car,0.68403625,car,0.14355761,frog,0.12657432,cat
horse,cat,0.9176998,cat,0.053848173,dog,0.02005288,bird
dog,dog,0.9297847,dog,0.050774496,cat,0.01515235,frog
car,car,0.5874316,car,0.2345372,ship,0.16006826,cat
truck,truck,0.9002491,truck,0.09611118,ship,0.0018772709,cat
ship,ship,0.84905547,ship,0.13752489,cat,0.003699101,plane
cat,cat,0.9016529,cat,0.08030539,dog,0.0062652533,frog
frog,cat,0.83149725,cat,0.08493292,dog,0.027030185,deer
truck,cat,0.98963135,cat,0.004027408,ship,0.0034232228,dog
horse,horse,0.485995,horse,0.37972078,cat,0.09295556,dog
cat,dog,0.93976325,dog,0.05676929,cat,0.0021666447,deer
plane,plane,0.999006,plane,0.0003489554,cat,0.00033247838,deer
bird,bird,0.9853973,bird,0.009781242,deer,0.002051764,plane
cat,cat,0.9182368,cat,0.06161638,deer,0.0112175755,plane
truck,truck,0.994678,truck,0.004508071,ship,0.00045460026,cat
deer,deer,0.9943895,deer,0.005546529,cat,4.155301e-05,dog
deer,dog,0.828011,dog,0.14106536,cat,0.021239046,deer
cat,cat,0.99988663,cat,7.263667e-05,dog,1.742705e-05,deer
truck,car,0.84661126,car,0.07140799,truck,0.0412677,cat
frog,frog,0.6015237,frog,0.26869166,cat,0.07316893,bird
ship,ship,0.9104862,ship,0.045445424,cat,0.021004245,frog
frog,frog,0.9760007,frog,0.0215006,deer,0.0019238738,cat
frog,frog,0.8970543,frog,0.05479682,cat,0.018922025,deer
ship,cat,0.6589315,cat,0.21895112,plane,0.0958656,ship
dog,cat,0.9311821,cat,0.054167707,dog,0.007090014,bird
deer,frog,0.9256639,frog,0.040949184,deer,0.027219068,cat
cat,cat,0.8609007,cat,0.06564338,deer,0.027159443,frog
frog,cat,0.675365,cat,0.3069763,frog,0.009573301,deer
horse,deer,0.8080354,deer,0.09685722,dog,0.068588525,cat
horse,cat,0.7194325,cat,0.15047342,dog,0.12493899,horse
deer,cat,0.9475106,cat,0.028733855,frog,0.019436259,deer
cat,frog,0.6047256,frog,0.38600442,cat,0.0055441163,bird
truck,dog,0.38494983,dog,0.32981864,cat,0.13827814,ship
frog,frog,0.9876588,frog,0.012070941,cat,0.00015226103,dog
bird,bird,0.8805959,bird,0.086211994,cat,0.011866048,deer
deer,deer,0.9998429,deer,6.786503e-05,cat,5.2334908e-05,horse
plane,cat,0.7261753,cat,0.099566415,ship,0.08920187,dog
car,cat,0.964706,cat,0.022799745,dog,0.0064428835,frog
cat,cat,0.98904294,cat,0.008220907,dog,0.002250978,deer
frog,frog,0.9693062,frog,0.029457755,cat,0.00055435114,bird
deer,deer,0.64505094,deer,0.35238305,cat,0.0018667534,bird
truck,truck,0.9914744,truck,0.0067376127,ship,0.00042570572,car
bird,cat,0.5725775,cat,0.387371,dog,0.03607157,bird
frog,frog,0.9679748,frog,0.010614074,ship,0.008893298,cat
plane,plane,0.96319383,plane,0.020986529,bird,0.008694517,cat
cat,deer,0.6800776,deer,0.2774022,cat,0.02575042,dog
ship,ship,0.97232586,ship,0.019786477,cat,0.004643768,dog
horse,horse,0.98559237,horse,0.011915465,deer,0.0021675215,dog
dog,dog,0.93497264,dog,0.06480465,cat,0.00015631375,deer
cat,cat,0.99435186,cat,0.0028775337,dog,0.0012845008,horse
cat,cat,0.99036634,cat,0.008508915,dog,0.0006022158,frog
ship,cat,0.5954215,cat,0.3416267,ship,0.02564753,bird
cat,cat,0.78384036,cat,0.11681937,deer,0.044060085,bird
bird,bird,0.9085985,bird,0.09040572,plane,0.00046991117,truck
frog,deer,0.5276078,deer,0.35522383,cat,0.06040384,bird
cat,cat,0.98928714,cat,0.0072261854,frog,0.0022476872,dog
frog,frog,0.97378504,frog,0.020617938,bird,0.0045176633,cat
bird,dog,0.93255085,dog,0.04478981,cat,0.011582203,plane
horse,deer,0.8484618,deer,0.05980728,cat,0.046094857,bird
deer,deer,0.8077556,deer,0.18301426,cat,0.0053796778,frog
dog,dog,0.54863906,dog,0.3467863,cat,0.0978746,deer
horse,horse,0.9316067,horse,0.061604347,deer,0.0028713257,ship
truck,ship,0.9697851,ship,0.017596958,truck,0.0038814733,deer
plane,plane,0.8766869,plane,0.07867725,cat,0.017207945,frog
plane,cat,0.9757547,cat,0.0142744575,deer,0.005801621,dog
frog,frog,0.99380976,frog,0.005582386,cat,0.00026300095,plane
horse,horse,0.8478713,horse,0.06724862,deer,0.05529548,dog
bird,bird,0.7414919,bird,0.11049522,deer,0.1099443,ship
ship,deer,0.8088026,deer,0.08603597,cat,0.06496471,ship
dog,cat,0.9932935,cat,0.0038426535,bird,0.0012254716,dog
dog,cat,0.54812205,cat,0.45174143,dog,9.28603e-05,deer
horse,horse,0.65089726,horse,0.16334212,cat,0.11572472,dog
dog,cat,0.40914112,cat,0.3228075,dog,0.16969381,deer
dog,dog,0.99826235,dog,0.0017139227,cat,1.7395354e-05,bird
truck,dog,0.8922155,dog,0.092521355,cat,0.007942419,deer
deer,deer,0.9865151,deer,0.010418915,cat,0.0012681058,ship
frog,frog,0.8852721,frog,0.11169232,cat,0.0010479467,dog
deer,cat,0.90483534,cat,0.076391004,deer,0.017841628,dog
horse,deer,0.53542703,deer,0.2210938,dog,0.14589694,cat
cat,bird,0.41641346,bird,0.37458158,deer,0.08823906,cat
cat,cat,0.54235435,cat,0.43967292,dog,0.014276663,bird
frog,frog,0.87251776,frog,0.1053976,cat,0.011829981,bird
deer,deer,0.99989665,deer,7.129574e-05,cat,1.9091003e-05,bird
car,frog,0.97636604,frog,0.01176074,cat,0.0056845928,ship
frog,frog,0.65935546,frog,0.33180875,cat,0.005071413,ship
cat,cat,0.97273296,cat,0.018099336,deer,0.007925976,frog
car,cat,0.68287617,cat,0.25048593,dog,0.04963667,car
frog,cat,0.7394079,cat,0.22028953,frog,0.014245041,deer
horse,horse,0.97621626,horse,0.02168603,dog,0.0018977914,cat
plane,deer,0.25866702,deer,0.24469447,cat,0.22036715,bird
dog,dog,0.91968703,dog,0.06844415,cat,0.010702362,bird
plane,bird,0.29100594,bird,0.2574141,ship,0.25716442,plane
car,car,0.82253945,car,0.10753027,truck,0.033030383,plane
truck,cat,0.72509843,cat,0.12796074,ship,0.07140776,truck
horse,horse,0.71448046,horse,0.23955412,deer,0.04508373,dog
cat,cat,0.9924947,cat,0.0025148604,dog,0.002445939,deer
dog,cat,0.93711025,cat,0.053649228,dog,0.008720844,frog
bird,cat,0.6595587,cat,0.33595237,dog,0.0013316101,horse
cat,cat,0.9826785,cat,0.012879116,dog,0.0034809727,frog
truck,deer,0.5300601,deer,0.3392548,cat,0.103333734,horse
dog,cat,0.830922,cat,0.1646753,dog,0.0020908439,bird
frog,cat,0.9916598,cat,0.006342671,dog,0.00088083575,horse
deer,bird,0.43701375,bird,0.30642068,deer,0.12378456,cat
plane,plane,0.9964887,plane,0.0033791661,ship,5.358526e-05,deer
plane,plane,0.9646779,plane,0.027959656,cat,0.003700916,ship
plane,cat,0.8575634,cat,0.0562887,deer,0.045100227,dog
ship,ship,0.46898296,ship,0.4120061,cat,0.096577786,dog
plane,ship,0.47845381,ship,0.41587505,plane,0.070204094,cat
cat,dog,0.5359568,dog,0.4623875,cat,0.0012046113,horse
bird,cat,0.89353245,cat,0.050875798,bird,0.01819067,frog
deer,cat,0.975496,cat,0.01165231,deer,0.00766821,bird
dog,cat,0.96930736,cat,0.030148111,dog,0.00024262707,bird
cat,cat,0.9946209,cat,0.0051265606,dog,0.00011344279,plane
horse,horse,0.5986912,horse,0.14650178,cat,0.14359294,deer
truck,truck,0.950094,truck,0.033063125,ship,0.015783284,plane
frog,cat,0.9426682,cat,0.027355472,frog,0.013963369,bird
truck,ship,0.48251948,ship,0.3259337,cat,0.13705927,truck
cat,cat,0.5011431,cat,0.3564228,ship,0.08146251,bird
car,cat,0.6705339,cat,0.17856891,ship,0.09691831,bird
bird,cat,0.92125916,cat,0.025648344,dog,0.020340554,bird
frog,deer,0.88640845,deer,0.046832882,cat,0.030848801,dog
horse,horse,0.9982291,horse,0.000983014,dog,0.0005780285,deer
deer,deer,0.9998292,deer,0.00015495301,bird,6.7254236e-06,cat
dog,cat,0.9500599,cat,0.021656705,deer,0.01743764,dog
car,car,0.91501343,car,0.038647078,cat,0.027068542,plane
cat,cat,0.9039487,cat,0.08013905,dog,0.0075872093,ship
horse,horse,0.47955903,horse,0.3101577,dog,0.19745539,cat
frog,cat,0.9835227,cat,0.014129997,frog,0.0018651943,dog
truck,truck,0.29860076,truck,0.2477544,ship,0.23440465,deer
dog,cat,0.9277493,cat,0.035091463,dog,0.011937067,deer
ship,ship,0.6664529,ship,0.13230252,cat,0.12243119,bird
dog,bird,0.9611637,bird,0.017165244,horse,0.0125645185,dog
ship,ship,0.89166087,ship,0.03604623,bird,0.035648733,plane
dog,cat,0.81910574,cat,0.15539064,dog,0.013584522,bird
ship,ship,0.9505059,ship,0.024150394,cat,0.013166184,deer
dog,dog,0.99810106,dog,0.0017503982,cat,5.8643272e-05,horse
frog,frog,0.6611151,frog,0.334236,cat,0.0027491495,bird
dog,cat,0.8477807,cat,0.13365468,dog,0.015270623,horse
plane,plane,0.7484865,plane,0.21869886,bird,0.018690586,cat
ship,ship,0.99853015,ship,0.0003763543,horse,0.000341614,truck
cat,cat,0.64730567,cat,0.30761385,frog,0.021376155,deer
ship,ship,0.8107511,ship,0.10183741,frog,0.041884396,cat
car,cat,0.99718297,cat,0.0014542387,dog,0.0007177033,car
ship,ship,0.9936215,ship,0.0027994644,bird,0.0017375301,cat
car,car,0.99832815,car,0.0011710767,cat,0.00013414626,frog
dog,dog,0.94054645,dog,0.027620796,deer,0.018430898,cat
plane,cat,0.6147245,cat,0.33302757,deer,0.023422662,frog
truck,cat,0.78024304,cat,0.12161254,ship,0.08448987,truck
ship,ship,0.9431938,ship,0.017139748,deer,0.016691815,cat
frog,cat,0.5052243,cat,0.45252246,frog,0.03083121,deer
cat,cat,0.8286693,cat,0.15573584,dog,0.010031265,deer
frog,cat,0.8674858,cat,0.1079653,frog,0.01777208,dog
cat,cat,0.99191225,cat,0.004290254,dog,0.0034912613,frog
deer,deer,0.9969849,deer,0.0029243396,bird,6.200328e-05,cat
deer,deer,0.84695137,deer,0.11525405,cat,0.032397844,dog
horse,deer,0.9948666,deer,0.003908961,cat,0.0009225015,dog
deer,deer,0.999912,deer,8.224534e-05,cat,3.0770123e-06,horse
horse,deer,0.4406811,deer,0.33094355,horse,0.22759663,dog
deer,cat,0.99124265,cat,0.0033891764,bird,0.0031946325,deer
cat,cat,0.99967754,cat,0.00028735644,bird,2.5923317e-05,dog
bird,cat,0.9258916,cat,0.055084385,dog,0.007985822,bird
deer,deer,0.9998184,deer,7.18312e-05,cat,5.1672007e-05,ship
dog,deer,0.98851085,deer,0.0058359443,cat,0.005303595,dog
dog,dog,0.9403709,dog,0.04333919,cat,0.015558669,deer
horse,deer,0.7756546,deer,0.10603888,ship,0.097111724,horse
dog,dog,0.78730226,dog,0.15014969,cat,0.028798848,deer
deer,cat,0.3421204,cat,0.33850548,deer,0.19235197,ship
dog,dog,0.2695419,dog,0.25155196,bird,0.2356103,cat
ship,ship,0.8572861,ship,0.051512126,frog,0.041702535,bird
plane,plane,0.6366268,plane,0.29084533,cat,0.049289852,frog
dog,dog,0.9966762,dog,0.0023586585,cat,0.0008491524,deer
deer,cat,0.97227997,cat,0.020486102,deer,0.0027309398,bird
plane,plane,0.9255189,plane,0.041240137,bird,0.011802103,ship
dog,dog,0.9987447,dog,0.0006494324,deer,0.0003945513,cat
deer,deer,0.9294665,deer,0.060769003,horse,0.005763114,dog
cat,cat,0.87659097,cat,0.11850529,dog,0.002342177,horse
cat,cat,0.99438804,cat,0.0039212974,dog,0.001330852,frog
bird,bird,0.6777767,bird,0.20735952,cat,0.07141059,dog
deer,deer,0.9867475,deer,0.0076368186,cat,0.0025221747,horse
bird,deer,0.81183225,deer,0.18104997,bird,0.0061528482,cat
truck,frog,0.89318067,frog,0.07193616,cat,0.024468565,ship
deer,deer,0.9992884,deer,0.0005759568,cat,4.9632803e-05,frog
ship,ship,0.9694426,ship,0.008485881,deer,0.008320004,plane
ship,ship,0.9999484,ship,2.8021586e-05,cat,7.459047e-06,frog
frog,frog,0.71602404,frog,0.19941464,deer,0.061663374,cat
bird,cat,0.2624675,cat,0.1664923,ship,0.16621873,frog
frog,deer,0.66426325,deer,0.22592199,frog,0.101110615,cat
car,car,0.8577101,car,0.10876426,ship,0.013989332,frog
horse,horse,0.4225271,horse,0.3917119,dog,0.1051951,cat
plane,plane,0.9398535,plane,0.034746587,ship,0.012263214,bird
deer,deer,0.80582094,deer,0.18919528,cat,0.0031926031,dog
cat,cat,0.874529,cat,0.096199214,frog,0.019714963,dog
ship,ship,0.9155101,ship,0.070941105,cat,0.0072147516,frog
dog,dog,0.80177087,dog,0.18722467,cat,0.006013602,bird
truck,ship,0.91068095,ship,0.03714683,cat,0.020266516,truck
horse,horse,0.78144884,horse,0.13977207,cat,0.076322824,dog
frog,deer,0.70824605,deer,0.21463944,cat,0.06273632,frog
horse,deer,0.841154,deer,0.12586789,cat,0.031698335,dog
car,cat,0.38489863,cat,0.24260369,deer,0.12882553,dog
plane,plane,0.45442277,plane,0.3907504,deer,0.095807925,cat
bird,cat,0.94989336,cat,0.031522594,dog,0.0070269685,frog
cat,cat,0.9968983,cat,0.0026025902,frog,0.0004118149,bird
dog,cat,0.9594451,cat,0.037880458,dog,0.0014264307,horse
frog,cat,0.4991333,cat,0.44316807,frog,0.03997061,plane
horse,deer,0.9993254,deer,0.00027330342,dog,0.00016932418,cat
car,car,0.99775416,car,0.0011940721,plane,0.0006645264,cat
frog,cat,0.70322144,cat,0.29158518,frog,0.003829833,dog
bird,bird,0.9065383,bird,0.029913738,ship,0.023052095,plane
ship,ship,0.7241458,ship,0.19584405,frog,0.0338722,cat
cat,cat,0.99972206,cat,0.0001973627,dog,5.965043e-05,bird
horse,deer,0.99995804,deer,3.6948975e-05,horse,4.1371713e-06,dog
bird,cat,0.5322731,cat,0.36867,deer,0.07429455,dog
dog,dog,0.9747021,dog,0.024956597,cat,0.00018041107,deer
horse,deer,0.9334125,deer,0.06068296,horse,0.005369812,dog
dog,dog,0.6382524,dog,0.33226055,cat,0.027200025,frog
horse,deer,0.8815137,deer,0.116639785,horse,0.0015539466,dog
horse,horse,0.948349,horse,0.035888847,dog,0.00974521,deer
car,cat,0.7250409,cat,0.23802127,car,0.015104698,frog
horse,cat,0.93656784,cat,0.0435548,dog,0.019509941,horse
deer,deer,0.9990339,deer,0.00088476704,cat,2.9776429e-05,bird
cat,cat,0.96759707,cat,0.01600302,dog,0.012961123,deer
cat,cat,0.6857283,cat,0.31413022,dog,5.719822e-05,deer
deer,deer,0.9955712,deer,0.0040465514,bird,0.00017746416,cat
plane,bird,0.43809986,bird,0.25785726,cat,0.17994428,plane
deer,deer,0.99987996,deer,8.21701e-05,cat,1.8279701e-05,dog
bird,cat,0.9577269,cat,0.016225275,frog,0.015725467,bird
horse,horse,0.82281506,horse,0.09358169,cat,0.07454422,dog
plane,cat,0.5804934,cat,0.15059496,deer,0.13099428,ship
bird,cat,0.9323464,cat,0.032986015,bird,0.030982135,dog
bird,deer,0.42184904,deer,0.31163943,cat,0.1734345,dog
frog,frog,0.99129057,frog,0.0058325054,cat,0.0010528464,bird
frog,frog,0.97783536,frog,0.013506597,bird,0.008142969,cat
bird,bird,0.99908304,bird,0.00035110014,cat,0.0002314446,ship
dog,dog,0.999959,dog,3.0019457e-05,cat,3.915938e-06,bird
bird,bird,0.3581781,bird,0.33018273,plane,0.19484414,ship
frog,frog,0.93912053,frog,0.058976904,cat,0.0013449785,dog
plane,plane,0.969898,plane,0.022470979,bird,0.004724183,cat
frog,frog,0.9835105,frog,0.011033698,cat,0.002274724,dog
car,bird,0.6775268,bird,0.14844099,frog,0.05416841,car
bird,dog,0.9916869,dog,0.006178862,cat,0.0014064312,bird
truck,ship,0.5931982,ship,0.20866182,deer,0.15942529,bird
plane,cat,0.72830117,cat,0.22361295,dog,0.016298786,deer
plane,plane,0.890288,plane,0.07372117,deer,0.015134599,bird
car,cat,0.8192904,cat,0.16721159,ship,0.005565922,dog
dog,dog,0.5793044,dog,0.41107717,cat,0.0038298408,bird
dog,dog,0.89633733,dog,0.095253594,cat,0.0035392994,deer
car,cat,0.9798284,cat,0.0060598245,car,0.0056985687,frog
frog,frog,0.95586705,frog,0.03349697,cat,0.003858212,ship
horse,deer,0.9963697,deer,0.0032374084,horse,0.00021278823,cat
ship,ship,0.8845809,ship,0.061201677,cat,0.019537907,plane
dog,bird,0.5988238,bird,0.19406754,cat,0.1731634,deer
frog,cat,0.9946438,cat,0.00495404,dog,0.00020290382,frog
cat,cat,0.99849725,cat,0.0009875017,dog,0.00015731037,deer
cat,cat,0.9165151,cat,0.0443143,dog,0.033654325,horse
frog,cat,0.8999285,cat,0.09607502,frog,0.002982775,dog
plane,cat,0.37106344,cat,0.2505834,plane,0.23663919,deer
truck,cat,0.40338674,cat,0.3196612,deer,0.23752868,ship
truck,truck,0.99561644,truck,0.0012275446,ship,0.0008049751,car
bird,cat,0.59881526,cat,0.36407304,bird,0.017539,dog
bird,bird,0.7818596,bird,0.17945038,cat,0.028832467,frog
frog,cat,0.5576357,cat,0.25832558,frog,0.10244956,bird
car,ship,0.9159815,ship,0.041263387,plane,0.022143312,cat
deer,deer,0.99392855,deer,0.0043558017,bird,0.0014060216,cat
frog,cat,0.91212773,cat,0.086429246,frog,0.0013736886,dog
bird,bird,0.9982986,bird,0.001634812,plane,3.294193e-05,cat
dog,dog,0.8429635,dog,0.15269834,cat,0.0019332363,horse
horse,horse,0.88927525,horse,0.1094746,deer,0.0009691949,dog
ship,cat,0.80572057,cat,0.09289908,bird,0.032446563,deer
ship,ship,0.9989748,ship,0.00093657005,frog,7.3508265e-05,cat
dog,cat,0.9145206,cat,0.07391891,dog,0.008687979,deer
frog,cat,0.9451729,cat,0.052736618,frog,0.0013465906,bird
deer,cat,0.92412347,cat,0.0638071,dog,0.010589016,deer
cat,cat,0.9872214,cat,0.009365361,frog,0.0022422024,plane
bird,cat,0.55207074,cat,0.3910136,bird,0.027031295,ship
cat,cat,0.87620527,cat,0.12238114,dog,0.0011131199,horse
deer,deer,0.79677993,deer,0.1751832,cat,0.009086426,dog
deer,deer,0.999881,deer,3.201058e-05,dog,2.940197e-05,horse
deer,deer,0.9999323,deer,3.696642e-05,bird,2.0939498e-05,cat
ship,ship,0.999951,ship,2.043154e-05,cat,1.084094e-05,deer
truck,cat,0.8276001,cat,0.07438066,plane,0.051109914,dog
bird,bird,0.5021504,bird,0.30655637,cat,0.06636803,deer
frog,frog,0.86762416,frog,0.09845074,bird,0.029646756,cat
plane,plane,0.5949799,plane,0.3335277,cat,0.02792243,ship
truck,cat,0.38586593,cat,0.15398186,ship,0.1503133,deer
horse,horse,0.9988632,horse,0.00091111165,dog,0.00018941936,deer
truck,ship,0.4786686,ship,0.45870003,cat,0.023115918,deer
ship,ship,0.93825847,ship,0.054778337,deer,0.0031699338,bird
horse,cat,0.80404997,cat,0.08405365,frog,0.06825442,dog
horse,cat,0.46324086,cat,0.26469156,deer,0.2412484,horse
cat,cat,0.9980736,cat,0.0014077529,frog,0.00032072497,dog
ship,ship,0.99935764,ship,0.00054224493,cat,5.4343505e-05,frog
bird,bird,0.67667896,bird,0.30022824,cat,0.022520544,dog
truck,truck,0.9996767,truck,0.00023746878,car,4.5032062e-05,plane
cat,cat,0.9976179,cat,0.0009022732,frog,0.0006931203,deer
dog,cat,0.63769525,cat,0.32500613,bird,0.023627091,dog
horse,horse,0.719985,horse,0.12313146,deer,0.08895808,dog
dog,cat,0.8493472,cat,0.14923027,dog,0.00048590283,frog
ship,ship,0.9969946,ship,0.0023541697,cat,0.00026697983,frog
horse,horse,0.9997423,horse,0.0002213484,dog,2.9262063e-05,deer
cat,cat,0.68478876,cat,0.27263418,dog,0.019487923,horse
horse,horse,0.8959173,horse,0.10338743,deer,0.0005624171,dog
plane,deer,0.67264116,deer,0.19081469,cat,0.10202893,plane
horse,dog,0.93112797,dog,0.03553603,cat,0.019524893,horse
car,plane,0.50340533,plane,0.40393665,ship,0.040353637,deer
frog,frog,0.8529885,frog,0.13802405,cat,0.0047732596,dog
bird,bird,0.9930393,bird,0.0039594094,plane,0.0009862575,frog
deer,deer,0.99216557,deer,0.004847784,dog,0.0016917784,cat
plane,plane,0.9971923,plane,0.0021072072,cat,0.00060052215,ship
plane,cat,0.6540063,cat,0.30863506,plane,0.026672862,dog
bird,cat,0.5047282,cat,0.23749097,bird,0.20257495,dog
truck,ship,0.99424654,ship,0.0041942876,cat,0.0005594127,truck
ship,cat,0.73917294,cat,0.17298965,ship,0.060735956,frog
bird,bird,0.56568986,bird,0.29768428,cat,0.12516503,deer
ship,ship,0.6677462,ship,0.32803,deer,0.002253178,bird
horse,cat,0.6359372,cat,0.20404156,deer,0.06708886,horse
horse,deer,0.99985147,deer,7.16928e-05,cat,2.5530187e-05,dog
dog,dog,0.875494,dog,0.122978345,cat,0.00076053466,deer
dog,cat,0.56654024,cat,0.35175574,dog,0.06858789,frog
plane,cat,0.5685424,cat,0.18135104,deer,0.098772496,bird
car,car,0.7980087,car,0.15194327,cat,0.0225111,truck
bird,bird,0.99565214,bird,0.004337292,deer,5.055552e-06,cat
truck,car,0.6068385,car,0.2658464,frog,0.06182306,truck
frog,deer,0.9832145,deer,0.0133852465,cat,0.0030846708,bird
car,cat,0.4415888,cat,0.2859712,car,0.19223218,ship
plane,plane,0.84132224,plane,0.103175245,deer,0.025036803,cat
car,ship,0.5348602,ship,0.23354827,frog,0.10161256,cat
plane,ship,0.46755427,ship,0.32356516,cat,0.19487448,plane
frog,frog,0.9999126,frog,7.327428e-05,cat,5.372897e-06,bird
dog,cat,0.9952242,cat,0.003343536,dog,0.0008813636,frog
plane,cat,0.90245724,cat,0.056219105,dog,0.012452484,ship
dog,dog,0.9908648,dog,0.009037276,cat,4.4692788e-05,bird
horse,horse,0.9692058,horse,0.02449391,deer,0.0027502498,cat
deer,cat,0.8134582,cat,0.1076867,frog,0.061344836,deer
deer,deer,0.99952114,deer,0.00021592557,cat,0.00011878642,frog
ship,cat,0.6832337,cat,0.11234613,dog,0.05891119,ship
cat,cat,0.99841475,cat,0.00077625585,dog,0.00050764985,bird
dog,cat,0.74774283,cat,0.2517861,dog,0.00027819208,deer
cat,cat,0.97938436,cat,0.007935858,deer,0.0062723435,horse
horse,horse,0.99885035,horse,0.001071616,dog,4.427175e-05,ship
bird,cat,0.6216133,cat,0.25159466,dog,0.124023825,bird
dog,dog,0.8179612,dog,0.12852882,cat,0.050567884,bird
ship,cat,0.41036004,cat,0.30553794,bird,0.2596431,ship
cat,cat,0.9939714,cat,0.0053063883,frog,0.0002671932,deer
dog,dog,0.9988626,dog,0.0010179065,cat,3.1583542e-05,bird
horse,cat,0.78386074,cat,0.10415042,ship,0.0870745,dog
cat,cat,0.98731685,cat,0.008709006,bird,0.0035655522,dog
horse,deer,0.881108,deer,0.08332796,dog,0.02030911,horse
plane,deer,0.8131201,deer,0.060463756,frog,0.05573488,cat
dog,dog,0.9988165,dog,0.0011419603,cat,2.7262122e-05,bird
deer,deer,0.66574043,deer,0.32728493,cat,0.003400913,dog
dog,cat,0.9796656,cat,0.008741191,deer,0.008579146,bird
frog,cat,0.7167636,cat,0.23223273,frog,0.040899105,bird
truck,cat,0.6793146,cat,0.14937808,plane,0.06673749,dog
cat,deer,0.58015716,deer,0.2729859,cat,0.1165867,dog
dog,dog,0.9699967,dog,0.012028674,horse,0.008049642,bird
cat,cat,0.84973437,cat,0.09368223,deer,0.044547062,dog
ship,ship,0.984928,ship,0.009064568,cat,0.0033145386,deer
bird,cat,0.7107195,cat,0.09109821,bird,0.076956965,dog
deer,deer,0.9766998,deer,0.015302514,cat,0.0037666657,horse
bird,frog,0.74003714,frog,0.24096747,cat,0.008534215,bird
bird,cat,0.9850668,cat,0.014576395,dog,0.00019113069,frog
frog,deer,0.55175745,deer,0.2585854,frog,0.18329997,cat
horse,cat,0.92644054,cat,0.043877847,frog,0.023559297,bird
frog,cat,0.90718204,cat,0.07407038,frog,0.011314821,bird
plane,plane,0.85919195,plane,0.08743246,deer,0.023705782,bird
dog,dog,0.9999311,dog,5.9682305e-05,cat,6.3786188e-06,deer
dog,dog,0.93172777,dog,0.037545808,cat,0.018330883,deer
ship,ship,0.99992657,ship,3.5509325e-05,cat,9.665826e-06,deer
