Actual,Predicted,Top1_Prob,Top1_Class,Top2_Prob,Top2_Class,Top3_Prob,Top3_Class
car,car,0.90906024,car,0.052528985,cat,0.011466332,ship
plane,plane,0.7983852,plane,0.10025879,cat,0.078654446,ship
bird,bird,0.9999888,bird,5.791683e-06,cat,2.0685793e-06,plane
truck,deer,0.96515936,deer,0.025763107,cat,0.0022156655,ship
deer,deer,0.9991836,deer,0.00026052247,ship,0.00017817145,cat
bird,cat,0.35169193,cat,0.26038772,deer,0.18165492,plane
truck,truck,0.54922944,truck,0.36016494,ship,0.02903281,dog
cat,bird,0.54248494,bird,0.3607969,plane,0.055198662,cat
ship,ship,0.6449049,ship,0.15608221,cat,0.1401725,dog
bird,bird,0.78073543,bird,0.19792496,cat,0.019189963,dog
truck,ship,0.5356916,ship,0.13925052,truck,0.12387945,deer
ship,deer,0.7511414,deer,0.16409023,ship,0.06657477,cat
dog,dog,0.85162216,dog,0.11472929,cat,0.021059414,horse
car,frog,0.710235,frog,0.18517436,cat,0.072527915,ship
plane,cat,0.52732766,cat,0.28217247,plane,0.08881782,deer
car,car,0.67748964,car,0.1234141,cat,0.09730277,frog
dog,dog,0.9970667,dog,0.0012138488,cat,0.0009409679,horse
bird,bird,0.94805104,bird,0.048184086,cat,0.0033829536,dog
dog,cat,0.9706359,cat,0.007755425,frog,0.007582034,dog
frog,cat,0.8223329,cat,0.14012021,frog,0.02259714,dog
ship,ship,0.3924066,ship,0.30669984,cat,0.24189527,deer
ship,plane,0.98431754,plane,0.0074422793,bird,0.0047024703,deer
cat,cat,0.9986966,cat,0.00063500175,dog,0.0004876246,deer
dog,cat,0.82720166,cat,0.09865138,dog,0.03236853,ship
plane,plane,0.9244932,plane,0.025088578,deer,0.015648924,bird
deer,deer,0.99389786,deer,0.004127203,bird,0.0015332365,cat
car,deer,0.94998556,deer,0.017428149,frog,0.008487772,cat
cat,cat,0.93613917,cat,0.032922618,frog,0.017372312,deer
horse,horse,0.46273294,horse,0.25314516,deer,0.13700178,cat
plane,plane,0.992789,plane,0.004771414,bird,0.0017785241,ship
cat,cat,0.47983137,cat,0.19377403,deer,0.14439544,plane
cat,cat,0.8910422,cat,0.04391678,plane,0.025131937,bird
truck,ship,0.35686585,ship,0.3310172,cat,0.15619504,deer
bird,deer,0.63275695,deer,0.32394448,bird,0.017853955,cat
cat,cat,0.7602612,cat,0.19152768,plane,0.0366359,frog
truck,dog,0.31314602,dog,0.27497253,cat,0.17893553,ship
truck,deer,0.44707587,deer,0.2548724,cat,0.20159899,ship
ship,ship,0.86443627,ship,0.11145399,plane,0.009236468,bird
dog,cat,0.5378154,cat,0.3238139,deer,0.082838744,dog
truck,deer,0.5247428,deer,0.40219295,frog,0.023877023,ship
horse,dog,0.5447205,dog,0.32998347,cat,0.09827773,horse
bird,cat,0.75944746,cat,0.13528685,dog,0.06110681,bird
plane,ship,0.37955207,ship,0.21526237,deer,0.20065618,cat
truck,truck,0.8100118,truck,0.10924601,ship,0.027197268,plane
deer,deer,0.9363185,deer,0.03992781,cat,0.008959256,bird
horse,horse,0.9986083,horse,0.0013535935,dog,1.2851046e-05,deer
car,plane,0.48268557,plane,0.26101804,ship,0.085747674,frog
horse,cat,0.9144023,cat,0.047265336,deer,0.015477082,bird
frog,cat,0.33869645,cat,0.28047875,deer,0.25262603,frog
deer,horse,0.8054621,horse,0.08655591,dog,0.05521813,deer
deer,deer,0.9998271,deer,9.7489596e-05,plane,2.702097e-05,horse
ship,ship,0.9945294,ship,0.0036249368,deer,0.001021816,plane
truck,cat,0.6167809,cat,0.29349938,dog,0.04947792,horse
plane,cat,0.8146703,cat,0.084853925,deer,0.050812554,bird
horse,cat,0.60110646,cat,0.1305632,deer,0.10140903,ship
car,car,0.9851821,car,0.012463671,cat,0.0008529305,deer
bird,cat,0.76249355,cat,0.121600434,dog,0.05153224,deer
deer,deer,0.97716683,deer,0.011066945,frog,0.007176073,bird
plane,ship,0.52031505,ship,0.1945091,deer,0.13893965,cat
cat,cat,0.5803388,cat,0.36107102,deer,0.023048276,bird
horse,frog,0.3622795,frog,0.2661133,cat,0.12722908,plane
dog,dog,0.5082998,dog,0.45570722,cat,0.02578618,deer
car,cat,0.93983877,cat,0.027646326,deer,0.011602815,dog
truck,dog,0.6700329,dog,0.14830804,cat,0.08093798,bird
cat,cat,0.90764856,cat,0.075906195,dog,0.006254836,horse
dog,deer,0.9834946,deer,0.01441384,cat,0.0008794914,dog
bird,plane,0.9618639,plane,0.015587299,cat,0.011861529,bird
deer,deer,0.9992799,deer,0.0006230169,bird,3.981534e-05,horse
car,cat,0.81534785,cat,0.10038306,dog,0.04806634,deer
car,car,0.98093,car,0.0051502544,truck,0.004245695,plane
cat,deer,0.4743466,deer,0.39877415,cat,0.08406935,dog
cat,cat,0.9754817,cat,0.008940534,bird,0.00846218,dog
truck,truck,0.56586593,truck,0.20951107,cat,0.10944566,deer
bird,cat,0.5673261,cat,0.23026305,deer,0.08826939,bird
dog,bird,0.5002749,bird,0.3082129,cat,0.13629065,deer
ship,ship,0.973796,ship,0.010022486,plane,0.008876018,cat
plane,ship,0.87829196,ship,0.10918942,plane,0.005475232,frog
ship,deer,0.3262637,deer,0.2914932,ship,0.25597072,plane
car,cat,0.43040276,cat,0.2283638,deer,0.17837459,plane
dog,cat,0.85881776,cat,0.13997531,dog,0.00077174156,frog
car,car,0.47150004,car,0.41988423,frog,0.04648586,ship
dog,bird,0.6380494,bird,0.26975185,cat,0.091314465,dog
truck,ship,0.27715364,ship,0.2762594,cat,0.108968064,deer
plane,plane,0.9477883,plane,0.017949276,deer,0.009309467,cat
truck,truck,0.6835201,truck,0.24256174,frog,0.053653684,ship
bird,plane,0.3504863,plane,0.22691773,cat,0.19606023,deer
deer,deer,0.85357976,deer,0.11835088,cat,0.01550032,frog
plane,cat,0.89768034,cat,0.07791628,plane,0.010681098,deer
frog,frog,0.8439852,frog,0.14086805,cat,0.010178798,deer
truck,ship,0.58892816,ship,0.20553131,cat,0.07139322,deer
car,deer,0.5318825,deer,0.2345132,cat,0.1518766,ship
car,cat,0.7675325,cat,0.12297156,bird,0.060261298,dog
cat,cat,0.9858666,cat,0.006677107,frog,0.002482022,dog
deer,deer,0.75613934,deer,0.1293373,bird,0.092676714,cat
truck,truck,0.9861394,truck,0.009313875,plane,0.0033913741,car
dog,dog,0.96066505,dog,0.018821495,cat,0.011150075,bird
cat,ship,0.29563802,ship,0.25278246,cat,0.25175688,frog
cat,plane,0.4850804,plane,0.31631532,cat,0.09755129,ship
cat,plane,0.6847456,plane,0.22612742,cat,0.054618817,frog
cat,cat,0.84773743,cat,0.12104319,deer,0.011152192,frog
deer,cat,0.7472931,cat,0.22084835,deer,0.027003556,dog
car,car,0.7876836,car,0.12877105,ship,0.028093023,deer
dog,cat,0.9388411,cat,0.029483851,bird,0.020499008,dog
truck,deer,0.77490604,deer,0.12810144,ship,0.037529346,horse
ship,ship,0.47924364,ship,0.25020048,deer,0.22713426,cat
horse,horse,0.5847602,horse,0.24353649,dog,0.09160375,deer
deer,bird,0.25141346,bird,0.25056612,cat,0.24312407,dog
ship,ship,0.99479586,ship,0.003361912,deer,0.00080489594,bird
horse,bird,0.60476285,bird,0.12846006,ship,0.08803093,deer
cat,deer,0.6945476,deer,0.14700462,cat,0.08514373,frog
dog,dog,0.95129365,dog,0.026872195,bird,0.017707024,cat
bird,bird,0.3236792,bird,0.19075683,deer,0.18763852,plane
dog,dog,0.67398524,dog,0.29493082,cat,0.012154617,horse
ship,ship,0.6021774,ship,0.16070879,cat,0.124432564,deer
truck,ship,0.5105832,ship,0.26346096,deer,0.11026469,cat
horse,horse,0.5127133,horse,0.4063227,deer,0.07099375,dog
bird,dog,0.4079089,dog,0.33087212,cat,0.18401173,bird
plane,ship,0.35105786,ship,0.25731045,plane,0.19281283,deer
plane,plane,0.70028293,plane,0.22256865,bird,0.05755292,cat
horse,deer,0.7983498,deer,0.15930685,horse,0.018828342,dog
dog,bird,0.3366436,bird,0.28363302,cat,0.24180897,horse
cat,ship,0.504643,ship,0.18190701,cat,0.15256625,frog
dog,dog,0.961381,dog,0.021701511,horse,0.010953222,deer
horse,bird,0.7664754,bird,0.19054319,horse,0.014197454,plane
deer,deer,0.9483431,deer,0.049987994,horse,0.00079155574,cat
frog,frog,0.8284383,frog,0.07976387,deer,0.03999765,bird
bird,bird,0.8828276,bird,0.04434108,plane,0.042824417,cat
ship,deer,0.9794652,deer,0.00806128,horse,0.006879775,ship
bird,bird,0.9326427,bird,0.035097394,cat,0.029151846,plane
horse,deer,0.7928893,deer,0.114345945,horse,0.07301604,ship
horse,frog,0.79134154,frog,0.098134145,horse,0.061928168,cat
frog,cat,0.97206783,cat,0.019245328,bird,0.0073438776,frog
car,ship,0.561384,ship,0.40742764,deer,0.023672808,car
cat,cat,0.6358039,cat,0.21143356,deer,0.07400761,frog
ship,cat,0.4794493,cat,0.20013449,ship,0.18169476,deer
frog,frog,0.56115556,frog,0.25973615,deer,0.082224086,cat
bird,bird,0.9908007,bird,0.00510546,deer,0.0021144499,plane
plane,deer,0.27247924,deer,0.2624196,ship,0.24719754,cat
deer,deer,0.4913329,deer,0.40586567,ship,0.043278363,cat
deer,dog,0.5978953,dog,0.3121896,horse,0.04549481,cat
ship,ship,0.61575794,ship,0.19693668,deer,0.1446557,cat
frog,bird,0.6826989,bird,0.30178848,cat,0.010662004,dog
deer,deer,0.99788946,deer,0.0013990402,bird,0.0004316059,horse
plane,plane,0.8918635,plane,0.074608915,ship,0.023804583,bird
bird,bird,0.9980672,bird,0.0017192021,plane,0.0001555554,cat
dog,cat,0.44219995,cat,0.44210294,dog,0.07672716,deer
deer,deer,0.97316426,deer,0.025434937,cat,0.0005321664,ship
car,ship,0.80934334,ship,0.097750925,deer,0.05281614,plane
bird,bird,0.63511235,bird,0.34965727,frog,0.0051100035,cat
dog,deer,0.39052418,deer,0.36029753,cat,0.14768168,dog
deer,deer,0.9959061,deer,0.0013039547,cat,0.0012033139,frog
frog,frog,0.47481865,frog,0.2603061,deer,0.14032759,dog
truck,ship,0.77845997,ship,0.17600773,deer,0.012423689,plane
dog,bird,0.9871973,bird,0.007895593,frog,0.0029343017,cat
plane,plane,0.79162294,plane,0.07734181,cat,0.07129417,ship
dog,dog,0.90374637,dog,0.069453366,cat,0.015236277,bird
bird,cat,0.48084635,cat,0.2998695,plane,0.07541764,bird
plane,plane,0.9317041,plane,0.053987626,deer,0.012260036,ship
ship,cat,0.349521,cat,0.27711135,plane,0.24650325,ship
bird,plane,0.53635705,plane,0.14357263,cat,0.12332784,bird
frog,deer,0.86494964,deer,0.112411335,cat,0.011175612,ship
deer,deer,0.82016295,deer,0.17200552,cat,0.0075629037,dog
horse,horse,0.971403,horse,0.00946792,cat,0.00744647,dog
truck,cat,0.48611474,cat,0.34076598,deer,0.1158929,ship
dog,cat,0.4055917,cat,0.31510016,deer,0.17019597,bird
horse,horse,0.9940373,horse,0.0056320312,dog,0.00024393441,cat
bird,bird,0.9673129,bird,0.015875591,plane,0.008216801,frog
frog,frog,0.4948515,frog,0.27762863,deer,0.14520544,cat
bird,bird,0.38911322,bird,0.2367817,cat,0.1580445,frog
car,deer,0.4184994,deer,0.2627716,cat,0.18408418,plane
truck,truck,0.7372133,truck,0.17462897,ship,0.03024952,bird
truck,cat,0.47595128,cat,0.23618503,ship,0.11354025,truck
horse,dog,0.4824642,dog,0.2891299,deer,0.18506943,horse
bird,cat,0.5459488,cat,0.30892622,deer,0.044172477,plane
dog,cat,0.76275826,cat,0.07778642,dog,0.07172183,deer
car,car,0.99004865,car,0.0051937136,dog,0.002086222,cat
ship,ship,0.870723,ship,0.07462256,cat,0.034368202,deer
car,bird,0.5672398,bird,0.28980148,cat,0.067247495,deer
frog,frog,0.53057265,frog,0.34604675,deer,0.10061308,cat
cat,cat,0.7689154,cat,0.12534064,deer,0.05307628,dog
plane,plane,0.458554,plane,0.25595433,ship,0.17340195,deer
ship,bird,0.4060855,bird,0.19792442,ship,0.16056958,cat
ship,deer,0.797728,deer,0.072770305,cat,0.05515878,horse
dog,dog,0.8225937,dog,0.16506611,cat,0.009429932,frog
frog,cat,0.61465406,cat,0.20105119,frog,0.09489781,bird
truck,truck,0.46691483,truck,0.33631682,ship,0.12874845,car
truck,ship,0.34561625,ship,0.2713929,truck,0.16812389,plane
truck,ship,0.90784776,ship,0.042077135,plane,0.024807222,truck
frog,frog,0.8896158,frog,0.09947047,cat,0.0034597346,bird
cat,cat,0.7416282,cat,0.16610084,deer,0.0523236,plane
plane,ship,0.37919745,ship,0.2706692,cat,0.22281453,plane
ship,deer,0.6181682,deer,0.26637557,ship,0.066300765,cat
ship,ship,0.7487691,ship,0.19944607,frog,0.014208798,cat
dog,cat,0.8490974,cat,0.14424554,dog,0.0028148706,bird
cat,deer,0.42735192,deer,0.184923,bird,0.15968335,cat
cat,deer,0.9581213,deer,0.024016062,cat,0.0063120355,bird
car,cat,0.6320008,cat,0.12845384,frog,0.12037269,plane
car,car,0.38453996,car,0.16127191,ship,0.13745871,plane
plane,deer,0.47918633,deer,0.43708366,ship,0.020608742,car
horse,deer,0.97338164,deer,0.017552143,horse,0.002778111,bird
plane,plane,0.9499205,plane,0.022822013,bird,0.015666269,deer
frog,cat,0.7260154,cat,0.16366978,deer,0.0742684,frog
plane,plane,0.9994987,plane,0.00025960576,ship,0.000107039996,truck
deer,deer,0.9980118,deer,0.0016876967,cat,0.0001672404,dog
deer,cat,0.8859024,cat,0.038294237,deer,0.026155725,ship
frog,frog,0.9960014,frog,0.0019093566,bird,0.0009984889,deer
dog,dog,0.7417645,dog,0.19936752,cat,0.037832763,bird
cat,cat,0.8453538,cat,0.13348551,bird,0.0077651963,deer
bird,cat,0.55599767,cat,0.21527962,deer,0.06758677,ship
truck,deer,0.42510357,deer,0.33907607,cat,0.10431471,ship
frog,bird,0.77166665,bird,0.087467566,frog,0.08625535,plane
frog,cat,0.48796788,cat,0.43085977,dog,0.060774453,bird
horse,horse,0.8986785,horse,0.04734262,cat,0.046798125,dog
truck,plane,0.32296976,plane,0.30464515,frog,0.16342038,ship
horse,cat,0.75415194,cat,0.11676602,dog,0.06086007,deer
horse,deer,0.9961695,deer,0.0036535934,horse,5.366428e-05,ship
plane,plane,0.3777577,plane,0.2337225,cat,0.16805689,deer
ship,cat,0.76021963,cat,0.11306453,deer,0.053239476,dog
deer,deer,0.96268094,deer,0.03595187,horse,0.0010546208,bird
bird,bird,0.9999007,bird,4.7479585e-05,cat,1.8675944e-05,plane
horse,horse,0.87215567,horse,0.11795073,deer,0.003960608,cat
horse,horse,0.6189335,horse,0.20806894,deer,0.16818188,ship
horse,ship,0.77796763,ship,0.09375194,deer,0.06716894,plane
deer,deer,0.7892464,deer,0.19804579,cat,0.0033665646,horse
plane,ship,0.78411454,ship,0.14897951,plane,0.030626962,bird
car,frog,0.97647184,frog,0.018530961,ship,0.001995402,deer
frog,ship,0.5565625,ship,0.17825067,frog,0.17753194,deer
plane,plane,0.9727108,plane,0.0111369435,cat,0.010382034,bird
dog,deer,0.918081,deer,0.0779445,cat,0.001223539,plane
cat,cat,0.9926899,cat,0.005977045,dog,0.00071355636,deer
plane,cat,0.75266135,cat,0.10028433,deer,0.09602142,plane
bird,bird,0.61407405,bird,0.22598387,deer,0.1214432,cat
deer,deer,0.99394035,deer,0.00563567,bird,0.00017318086,plane
truck,truck,0.45175794,truck,0.4054485,ship,0.05743505,plane
horse,deer,0.42234236,deer,0.33857882,cat,0.12632936,ship
cat,cat,0.9514162,cat,0.018254267,frog,0.017396023,dog
cat,cat,0.455657,cat,0.2094483,bird,0.16157502,plane
bird,bird,0.9760994,bird,0.014104755,plane,0.0041635386,frog
ship,ship,0.86666113,ship,0.08139323,cat,0.022992607,plane
ship,deer,0.7191341,deer,0.14729269,ship,0.12662217,cat
dog,bird,0.9687658,bird,0.02436548,cat,0.004604738,frog
cat,cat,0.66878194,cat,0.22636773,deer,0.09301657,dog
ship,ship,0.94960713,ship,0.038005814,plane,0.006813669,cat
plane,plane,0.85930115,plane,0.13548009,ship,0.0026240852,frog
ship,ship,0.910177,ship,0.037293233,deer,0.0180825,plane
plane,cat,0.3808605,cat,0.2049869,bird,0.19689077,deer
plane,plane,0.7125195,plane,0.22429544,deer,0.03643615,cat
plane,plane,0.560578,plane,0.22842045,cat,0.0858313,ship
bird,plane,0.34485468,plane,0.19022408,bird,0.16647477,ship
bird,cat,0.42669228,cat,0.1909884,bird,0.116138294,plane
horse,ship,0.38842812,ship,0.36579424,deer,0.15347223,frog
plane,deer,0.8678647,deer,0.05781759,cat,0.030035237,ship
horse,horse,0.63940865,horse,0.35177088,deer,0.0035739378,dog
horse,deer,0.4056623,deer,0.37698555,bird,0.087356225,cat
horse,horse,0.94805866,horse,0.024303451,bird,0.0172875,deer
bird,bird,0.92090243,bird,0.073622495,cat,0.0022372315,plane
bird,cat,0.43228322,cat,0.24480306,ship,0.21041833,plane
plane,plane,0.6944782,plane,0.15902546,ship,0.06062397,bird
deer,deer,0.99601823,deer,0.0033381765,bird,0.00053089234,cat
plane,plane,0.3624123,plane,0.22534695,deer,0.19322123,ship
cat,cat,0.9993357,cat,0.00037292478,bird,0.000118583645,dog
horse,deer,0.6086351,deer,0.31268525,horse,0.03986012,dog
ship,cat,0.32445556,cat,0.30334947,ship,0.26773784,plane
deer,cat,0.6283681,cat,0.1724782,deer,0.14814912,bird
horse,horse,0.9844215,horse,0.014281577,dog,0.0006421202,frog
truck,ship,0.9337634,ship,0.02153487,cat,0.017878987,bird
frog,cat,0.6322954,cat,0.21565437,deer,0.071934715,dog
car,cat,0.90752035,cat,0.07430618,frog,0.007845624,deer
car,cat,0.44012532,cat,0.17168945,deer,0.15920211,bird
frog,deer,0.8432674,deer,0.12812352,bird,0.015269315,plane
truck,ship,0.41165975,ship,0.2258508,cat,0.19289578,bird
cat,cat,0.4828165,cat,0.38627583,deer,0.049026914,plane
ship,ship,0.72872674,ship,0.21694992,plane,0.019280592,bird
truck,truck,0.5770075,truck,0.13307007,cat,0.12719563,dog
dog,dog,0.800657,dog,0.082225345,cat,0.04790683,deer
ship,plane,0.85238,plane,0.048708342,deer,0.043113388,cat
cat,cat,0.94275516,cat,0.053214002,dog,0.0026028515,horse
truck,car,0.8182847,car,0.096269116,truck,0.046539582,plane
deer,cat,0.5153618,cat,0.19291289,deer,0.108819276,ship
cat,cat,0.9618839,cat,0.025229577,bird,0.0048909066,plane
horse,frog,0.9614866,frog,0.015393287,dog,0.0081293145,cat
dog,dog,0.36897373,dog,0.36092883,frog,0.084638245,cat
dog,cat,0.91639745,cat,0.02887756,deer,0.0261064,dog
bird,cat,0.4460847,cat,0.31450507,deer,0.11611241,frog
horse,cat,0.7530586,cat,0.1566012,bird,0.028362716,plane
dog,bird,0.72919965,bird,0.08867536,cat,0.07037731,dog
horse,horse,0.999191,horse,0.0002787345,ship,0.00024164988,deer
truck,cat,0.46766582,cat,0.15788285,frog,0.13737528,ship
frog,frog,0.91961163,frog,0.06890785,cat,0.0105748875,bird
cat,cat,0.5094164,cat,0.22639483,frog,0.21877421,bird
plane,ship,0.83292156,ship,0.08742251,plane,0.036655415,frog
ship,ship,0.9764738,ship,0.020159325,deer,0.0012025761,plane
deer,deer,0.99861336,deer,0.00090431893,horse,0.00021162065,bird
dog,bird,0.3409537,bird,0.3321222,cat,0.30525404,dog
frog,deer,0.32256824,deer,0.24421784,cat,0.14538911,plane
car,ship,0.5311427,ship,0.14896351,car,0.14596207,cat
plane,plane,0.38259462,plane,0.37173206,deer,0.15863325,bird
deer,cat,0.5918379,cat,0.23343761,bird,0.07600374,deer
ship,deer,0.8707771,deer,0.060486447,ship,0.040692996,cat
deer,deer,0.9995029,deer,0.00035851204,cat,5.6826902e-05,bird
horse,horse,0.9982179,horse,0.0016368116,dog,7.659201e-05,cat
car,cat,0.9766668,cat,0.015789405,dog,0.004676132,deer
cat,cat,0.7120535,cat,0.23119372,deer,0.038474694,dog
bird,deer,0.23379858,deer,0.22096932,bird,0.18787597,ship
plane,plane,0.52655464,plane,0.18004784,deer,0.1618757,ship
truck,cat,0.57696253,cat,0.09677499,ship,0.07884746,frog
car,car,0.85441107,car,0.050760802,frog,0.047212698,ship
ship,ship,0.673958,ship,0.22528446,cat,0.028953483,truck
ship,ship,0.8269541,ship,0.14530449,deer,0.010609449,plane
frog,frog,0.6712542,frog,0.24157815,deer,0.054561127,bird
ship,cat,0.37860087,cat,0.26378098,ship,0.16523007,plane
car,frog,0.35240415,frog,0.27922156,ship,0.2695044,cat
horse,horse,0.8757023,horse,0.09404282,deer,0.011363608,ship
car,car,0.799323,car,0.100315616,deer,0.038450688,truck
plane,plane,0.49177435,plane,0.45862833,deer,0.020336801,cat
truck,plane,0.5355502,plane,0.17270249,ship,0.11111547,deer
horse,horse,0.7771968,horse,0.11467078,dog,0.04576451,cat
frog,deer,0.661621,deer,0.17802042,cat,0.11794304,frog
deer,deer,0.46281302,deer,0.23027681,cat,0.15940112,plane
dog,deer,0.9901737,deer,0.0033039814,dog,0.0029703567,cat
ship,ship,0.72143495,ship,0.13165756,plane,0.073364094,cat
bird,bird,0.99834013,bird,0.0014286236,cat,0.0001497093,frog
car,deer,0.6380897,deer,0.3241235,cat,0.007895814,frog
bird,bird,0.95376074,bird,0.036228843,plane,0.004928454,cat
dog,cat,0.5773419,cat,0.2956432,dog,0.08035152,bird
ship,ship,0.69774646,ship,0.21202238,deer,0.03143764,truck
car,ship,0.602777,ship,0.1242513,deer,0.07505319,bird
car,car,0.82650864,car,0.10535746,ship,0.04736335,plane
ship,ship,0.6129518,ship,0.12094635,cat,0.102407545,plane
ship,ship,0.57694733,ship,0.4016332,deer,0.008970327,bird
plane,plane,0.60609376,plane,0.16789524,ship,0.110940576,deer
truck,truck,0.8754202,truck,0.117640674,ship,0.0042711142,cat
plane,ship,0.71286494,ship,0.111952715,plane,0.07319508,cat
plane,plane,0.82777995,plane,0.1598332,deer,0.010917383,bird
deer,bird,0.65479016,bird,0.1885266,cat,0.09404161,deer
cat,deer,0.98443365,deer,0.01289573,cat,0.0015303597,bird
cat,bird,0.42535397,bird,0.3533037,cat,0.16564406,deer
dog,deer,0.37798393,deer,0.27349684,bird,0.20490667,cat
frog,cat,0.6740991,cat,0.15154007,deer,0.08534117,ship
frog,bird,0.89695925,bird,0.041910753,plane,0.02179467,frog
cat,frog,0.6637642,frog,0.16423903,cat,0.1402015,bird
car,cat,0.42898718,cat,0.38549906,ship,0.11548872,frog
deer,deer,0.9716737,deer,0.011384354,cat,0.009959099,bird
deer,deer,0.7642802,deer,0.10287275,cat,0.052827597,ship
horse,horse,0.8615655,horse,0.11831548,dog,0.010175755,deer
ship,ship,0.9132534,ship,0.05061577,cat,0.020351075,deer
plane,bird,0.41194576,bird,0.38003442,plane,0.1602024,cat
car,ship,0.4897746,ship,0.2593991,deer,0.08935956,cat
deer,cat,0.8417537,cat,0.05821856,frog,0.044085123,deer
ship,ship,0.5978424,ship,0.22533688,bird,0.11874943,cat
deer,cat,0.4868086,cat,0.42319134,deer,0.027929978,plane
frog,cat,0.97829604,cat,0.014339949,bird,0.00492348,frog
bird,cat,0.58393204,cat,0.24776693,deer,0.06701724,ship
bird,cat,0.55918753,cat,0.20365795,deer,0.09590398,ship
bird,deer,0.5137396,deer,0.2781058,bird,0.07414729,cat
frog,cat,0.9131052,cat,0.0769678,frog,0.004832692,dog
cat,cat,0.9336724,cat,0.036652368,deer,0.019438587,ship
deer,deer,0.50099564,deer,0.31930995,cat,0.05341408,plane
plane,plane,0.9979401,plane,0.0010803768,ship,0.000664354,bird
ship,ship,0.8258684,ship,0.07820871,deer,0.05980112,bird
car,car,0.40031794,car,0.23964587,bird,0.14868404,cat
cat,cat,0.9701872,cat,0.015880309,bird,0.006772494,dog
ship,cat,0.8716866,cat,0.12195494,dog,0.0032699972,deer
cat,cat,0.9442544,cat,0.030553086,dog,0.018366644,frog
ship,ship,0.79209113,ship,0.11893174,deer,0.045715604,plane
truck,deer,0.74059546,deer,0.17666557,cat,0.039688352,ship
car,car,0.99532384,car,0.0043646856,truck,0.00016406109,ship
frog,frog,0.9987355,frog,0.000919451,bird,0.00014139873,dog
car,plane,0.5715247,plane,0.27141303,ship,0.05977817,car
truck,ship,0.30379406,ship,0.18325086,plane,0.1797217,cat
ship,ship,0.9305787,ship,0.02383958,deer,0.014829725,plane
bird,bird,0.9940096,bird,0.003819729,cat,0.0012056363,dog
plane,plane,0.7863657,plane,0.19236504,deer,0.010389069,bird
deer,deer,0.7298638,deer,0.22422002,horse,0.042301152,dog
horse,horse,0.9973991,horse,0.0012997629,dog,0.0009871293,deer
deer,deer,0.9894639,deer,0.00570144,cat,0.0033628508,plane
plane,plane,0.93742883,plane,0.048306108,deer,0.003953788,bird
plane,plane,0.5883934,plane,0.33782405,ship,0.06802321,bird
horse,deer,0.9770247,deer,0.011842502,bird,0.0053990656,cat
frog,frog,0.9736094,frog,0.012707527,cat,0.004922727,bird
ship,ship,0.9658215,ship,0.02747494,deer,0.0028298642,plane
truck,plane,0.64960885,plane,0.13137989,cat,0.055950213,ship
ship,ship,0.59533346,ship,0.21626689,frog,0.07218974,plane
frog,frog,0.9999031,frog,4.4599685e-05,bird,3.221006e-05,deer
bird,bird,0.7165371,bird,0.17075011,plane,0.09252561,cat
ship,frog,0.7030925,frog,0.20305192,ship,0.08241582,bird
ship,ship,0.55618125,ship,0.22451647,plane,0.08921667,cat
plane,deer,0.7965753,deer,0.14605445,cat,0.031489372,frog
car,deer,0.43549865,deer,0.30437517,cat,0.117784046,ship
car,cat,0.58983064,cat,0.12699115,bird,0.11727213,deer
plane,plane,0.539353,plane,0.25005564,cat,0.104913265,bird
horse,deer,0.8152099,deer,0.08427788,horse,0.040901612,plane
horse,deer,0.54183847,deer,0.25482875,cat,0.13596897,dog
deer,deer,0.8021382,deer,0.094753616,plane,0.089289725,bird
deer,cat,0.6611777,cat,0.20177755,dog,0.10721983,deer
horse,bird,0.60105133,bird,0.2966033,horse,0.07253064,cat
horse,deer,0.8564894,deer,0.1384251,ship,0.001327228,plane
bird,bird,0.7370538,bird,0.22119388,deer,0.023907103,cat
frog,cat,0.96309936,cat,0.009957308,bird,0.009450434,deer
frog,bird,0.44745442,bird,0.27415517,frog,0.25463355,cat
horse,deer,0.88560647,deer,0.050852813,cat,0.028422078,dog
deer,cat,0.31098977,cat,0.30330962,plane,0.16908607,ship
dog,dog,0.35637814,dog,0.32803112,cat,0.23254406,bird
deer,deer,0.9981806,deer,0.00086460117,horse,0.0007771681,cat
plane,plane,0.76696193,plane,0.22968233,deer,0.0025883273,bird
truck,truck,0.99771094,truck,0.0014598726,car,0.0005417468,ship
deer,bird,0.8764639,bird,0.107084796,cat,0.009526944,dog
horse,horse,0.7837866,horse,0.14246008,dog,0.051276736,deer
bird,cat,0.5984274,cat,0.16429938,deer,0.0711108,bird
dog,horse,0.5472114,horse,0.42500788,dog,0.014122616,deer
cat,cat,0.8828085,cat,0.048604906,ship,0.040746342,deer
bird,bird,0.93062425,bird,0.027338816,cat,0.01587876,deer
bird,plane,0.4437385,plane,0.36939597,bird,0.14208758,cat
horse,cat,0.50505173,cat,0.36186054,dog,0.06010905,deer
frog,deer,0.5030363,deer,0.09736503,bird,0.08947731,frog
bird,deer,0.47153,deer,0.16813426,cat,0.16609375,plane
frog,cat,0.5833392,cat,0.172164,ship,0.11443338,deer
deer,deer,0.9938642,deer,0.003864241,cat,0.0012315513,dog
truck,car,0.8541025,car,0.08819829,truck,0.022010624,plane
frog,deer,0.8087663,deer,0.16857961,cat,0.010745827,bird
ship,ship,0.98279124,ship,0.006534148,deer,0.005709726,plane
